1.00	1	-315.0553	459.1584	125.4048
2.00	1	-301.7959	437.1584	125.6672
3.00	1	-279.7959	415.1584	125.7445
4.00	1	-257.7959	393.1584	122.8520
5.00	1	-247.0554	371.1584	121.4098
6.00	1	-226.2019	353.3069	115.6519
7.00	1	-217.0090	333.3076	113.9010
8.00	1	-197.6349	311.5347	108.7863
9.00	1	-182.7820	289.5347	99.7863
10.00	1	-163.0747	267.5347	90.7863
11.00	1	-153.5747	245.5347	86.5596
12.00	1	-133.5884	223.5347	83.6952
13.00	1	-123.8732	201.5347	74.6952
14.00	1	-102.1942	179.5347	65.6952
15.00	1	-85.3154	157.5347	56.9407
16.00	1	-65.1118	135.5347	47.9407
17.00	1	-46.1383	113.5347	38.9407
18.00	1	-36.4739	91.5347	32.8566
19.00	1	-20.6312	69.5347	23.8566
20.00	1	1.3688	47.5347	14.8566
21.00	2	418.5328	-311.1490	137.8894
22.00	2	396.5328	-289.6620	128.8894
23.00	2	379.2175	-277.4168	128.1678
24.00	2	357.2175	-265.6492	119.1678
25.00	2	336.6321	-249.4468	110.1678
26.00	2	319.1524	-231.5381	103.5691
27.00	2	302.6137	-218.2120	100.0293
28.00	2	283.1416	-203.2198	93.3521
29.00	2	261.1416	-192.9756	86.0347
30.00	2	241.5890	-170.9756	77.0347
31.00	2	219.5890	-154.3372	68.0347
32.00	2	197.5890	-142.2559	64.8896
33.00	2	175.5890	-124.0459	55.8896
34.00	2	153.5890	-109.8805	50.2165
35.00	2	131.5890	-87.8805	41.2165
36.00	2	109.5890	-74.3697	39.1733
37.00	2	87.5890	-52.3697	30.1733
38.00	2	65.8347	-41.2405	21.1733
39.00	2	43.8347	-19.2405	12.1733
40.00	2	21.8347	2.7595	5.5304
41.00	3	-461.1128	-400.0701	135.7379
42.00	3	-441.6160	-382.5567	126.7379
43.00	3	-422.5408	-360.5567	120.8924
44.00	3	-400.5408	-344.6732	119.0766
45.00	3	-378.5408	-325.3668	111.8330
46.00	3	-356.5408	-310.0362	102.8330
47.00	3	-336.7238	-292.6321	93.8330
48.00	3	-314.7238	-276.8772	92.6559
49.00	3	-292.7238	-254.8772	84.7733
50.00	3	-270.7238	-232.8772	75.7733
51.00	3	-249.4834	-210.8772	66.7733
52.00	3	-227.4834	-188.8877	57.7733
53.00	3	-205.4834	-166.8877	57.3937
54.00	3	-183.4834	-149.6499	48.3937
55.00	3	-161.4834	-127.6499	39.3937
56.00	3	-139.4834	-107.0851	33.7517
57.00	3	-117.4834	-85.0851	24.7517
58.00	3	-95.4834	-63.0851	20.1715
59.00	3	-73.4834	-41.0851	11.1715
60.00	3	-51.4834	-19.0851	4.2034
61.00	4	300.2158	463.8772	136.1307
62.00	4	281.5102	441.8772	129.1275
63.00	4	270.6351	421.7509	124.1185
64.00	4	252.8946	401.6158	117.3098
65.00	4	234.8496	383.0998	115.6171
66.00	4	219.9453	361.0998	109.2149
67.00	4	199.8510	339.0998	100.9777
68.00	4	180.4352	318.1798	91.9777
69.00	4	161.2878	296.1798	82.9777
70.00	4	145.6607	274.1798	81.7850
71.00	4	130.0478	252.1798	79.6797
72.00	4	122.7942	230.1798	70.6797
73.00	4	103.8159	208.1798	63.2682
74.00	4	85.4183	186.1798	57.3981
75.00	4	67.0081	164.1798	48.3981
76.00	4	50.8881	142.1798	39.3981
77.00	4	31.9488	120.1798	34.0638
78.00	4	14.2375	98.1798	26.1642
79.00	4	6.9479	76.1798	17.1642
80.00	4	-0.6173	54.1798	8.1642
81.00	5	-374.1233	331.6900	131.2745
82.00	5	-356.4210	321.5523	122.2745
83.00	5	-334.4210	309.8876	119.9243
84.00	5	-320.7685	288.0870	110.9243
85.00	5	-298.7685	266.0870	107.3099
86.00	5	-284.7492	250.6542	100.0685
87.00	5	-262.7492	235.9759	98.9766
88.00	5	-240.7492	215.3364	94.3442
89.00	5	-225.2196	193.3364	90.1433
90.00	5	-204.7448	175.4592	88.0193
91.00	5	-182.7448	159.6782	84.6090
92.00	5	-160.7448	143.0870	75.6090
93.00	5	-144.5527	130.9988	66.6090
94.00	5	-124.0538	108.9988	64.2736
95.00	5	-102.0538	90.8394	55.2736
96.00	5	-88.2487	75.4011	46.2736
97.00	5	-72.6149	56.8756	37.2736
98.00	5	-50.6149	42.6803	28.2736
99.00	5	-30.5595	23.7342	19.2736
100.00	5	-8.5595	2.2349	10.2736
101.00	6	368.7595	-398.3480	135.8797
102.00	6	347.7152	-376.3480	133.2786
103.00	6	325.7152	-356.9510	126.2774
104.00	6	305.3075	-334.9510	120.7689
105.00	6	283.3075	-315.0418	111.7689
106.00	6	271.6813	-299.0314	102.7689
107.00	6	250.3616	-282.2003	95.2736
108.00	6	228.6954	-260.2003	94.2498
109.00	6	206.6954	-238.2003	85.2498
110.00	6	186.7475	-216.2003	84.1409
111.00	6	166.8389	-194.2003	75.1409
112.00	6	151.3177	-172.2003	67.3788
113.00	6	135.3746	-150.2003	58.3788
114.00	6	113.3746	-128.2003	49.3788
115.00	6	91.3746	-106.2003	46.8770
116.00	6	75.6373	-89.6037	37.8770
117.00	6	56.1389	-67.6037	28.8770
118.00	6	42.7587	-45.6037	19.8770
119.00	6	20.7587	-23.8781	10.8770
120.00	6	-1.2413	-1.8781	1.8770
121.00	7	-405.0658	-362.4762	127.2771
122.00	7	-383.0658	-340.4762	124.0320
123.00	7	-364.1262	-320.2998	115.0320
124.00	7	-342.1262	-298.2998	113.0318
125.00	7	-324.3324	-278.2408	104.0318
126.00	7	-303.8313	-262.5006	95.0318
127.00	7	-286.9476	-244.9073	86.0318
128.00	7	-264.9476	-226.5044	82.3533
129.00	7	-242.9476	-205.5511	73.3533
130.00	7	-227.3294	-189.5706	67.1477
131.00	7	-205.3294	-171.9992	65.2327
132.00	7	-183.3294	-149.9992	58.4546
133.00	7	-163.0360	-137.1649	52.8122
134.00	7	-141.0360	-118.7181	43.8122
135.00	7	-121.0329	-104.1269	34.8122
136.00	7	-99.0329	-82.8944	27.2111
137.00	7	-77.0329	-61.9000	27.0627
138.00	7	-55.0329	-39.9000	18.0627
139.00	7	-33.0329	-23.1140	11.6085
140.00	7	-11.0329	-6.4801	2.6085
141.00	8	325.2345	416.0960	140.5376
142.00	8	303.2345	395.7288	131.5376
143.00	8	292.6280	373.7288	123.6667
144.00	8	274.2799	351.7288	120.4446
145.00	8	254.4745	334.0168	112.4871
146.00	8	232.4745	312.0168	108.3144
